role,path_class,delay_type,status,path_count,path_index,startpoint,end_point,path_group,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,slack_ns,requirement_ns,is_unconstrained,routable_nets
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","6","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[1][27]/CE","NOT_AVAILABLE","4.602","NOT_AVAILABLE","NOT_AVAILABLE","2","11.177","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","7","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[1][28]/CE","NOT_AVAILABLE","4.602","NOT_AVAILABLE","NOT_AVAILABLE","2","11.177","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","8","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[2][24]/CE","NOT_AVAILABLE","4.600","NOT_AVAILABLE","NOT_AVAILABLE","2","11.179","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","9","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[2][30]/CE","NOT_AVAILABLE","4.600","NOT_AVAILABLE","NOT_AVAILABLE","2","11.179","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","10","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[3][24]/CE","NOT_AVAILABLE","4.552","NOT_AVAILABLE","NOT_AVAILABLE","2","11.193","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","11","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[3][30]/CE","NOT_AVAILABLE","4.552","NOT_AVAILABLE","NOT_AVAILABLE","2","11.193","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","12","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[3][8]/CE","NOT_AVAILABLE","4.552","NOT_AVAILABLE","NOT_AVAILABLE","2","11.193","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","13","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[2][27]/CE","NOT_AVAILABLE","4.579","NOT_AVAILABLE","NOT_AVAILABLE","2","11.200","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","14","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[2][28]/CE","NOT_AVAILABLE","4.579","NOT_AVAILABLE","NOT_AVAILABLE","2","11.200","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","15","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[4][37]/CE","NOT_AVAILABLE","4.326","NOT_AVAILABLE","NOT_AVAILABLE","2","11.220","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","16","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[3][28]/CE","NOT_AVAILABLE","4.465","NOT_AVAILABLE","NOT_AVAILABLE","2","11.248","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","17","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[3][29]/CE","NOT_AVAILABLE","4.465","NOT_AVAILABLE","NOT_AVAILABLE","2","11.248","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","18","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[3][48]/CE","NOT_AVAILABLE","4.465","NOT_AVAILABLE","NOT_AVAILABLE","2","11.248","16.000","NOT_AVAILABLE","3"
