"Profile","RowID","DestinationPin","DestinationCell","ExpectedDestinationClock","ResolvedDestinationClocks","StartpointCell","StartpointRef","StartpointClocks","ClockRelation"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/commit_sync2_axi_reg[2]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/commit_sync2_axi_reg[3]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/hard_source_clear_observed_axi_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]","FDRE","nvp_vclk1","CROSS_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[1]","FDRE","nvp_vclk1","CROSS_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[2]","FDRE","nvp_vclk1","CROSS_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[3]","FDRE","nvp_vclk1","CROSS_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/stream_reset_busy_axi_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/stream_reset_is_hard_axi_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/transport_ack_sync2_axi_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/transport_followup_hard_axi_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","G2B_ONECH_C2H/transport_req_toggle_axi_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0077","G2B_ONECH_C2H/last_channel_axi_reg[7]/CE","G2B_ONECH_C2H/last_channel_axi_reg[7]","userclk1","userclk1","XDMA/inst/udma_wrapper/dma_top/dma_enable.axist.dma_axist/axist_c2h[0].dma_axist_slv/axi_rdy_100_reg","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[0]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[1]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[2]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[3]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[4]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[5]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[6]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[7]","FDRE","userclk1","SAME_CLOCK"
"product","CDC1-CHG-0078","G2B_ONECH_C2H/last_channel_axi_reg[8]/CE","G2B_ONECH_C2H/last_channel_axi_reg[8]","userclk1","userclk1","G2B_ONECH_C2H/axis_beat_index_reg[8]","FDRE","userclk1","SAME_CLOCK"
