scan,generation,entry_count,bank_group_count,transaction_count,chip_id,revision_id,chip_id_revision_valid,prohibited_reads,nack,timeout,bank_mismatch,incomplete_publication,snapshot_mutation_before_ack,a8_pre,a8_post,a8_changed,raw_sha256,decoded_sha256,raw_path,decoded_path,result
151,152,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,15614B04D98A0ED8F2F537F96ED8D4BA6CBB6961B104C801991736095DE9C324,773C5E7AE8D9D61E8FD5D0CC794DC62CF258F95CBBA084C52F915165426B592C,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0151.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0151.json,PASS
152,153,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,C4A9CB67E23884C6B35BE8C2476E4CF873D7B0CFEEC36946DF62FCF94634B292,B6FBEE7C9F1D48F074753B7ED42DF4FF62612198B2F69EBBDCB0D1C82D6CA9F8,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0152.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0152.json,PASS
153,154,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,DC4E706C70CCB9130BFE4CD967CEEEFCB29DEAFE0BB3336CFDEA2DCE07BDA6CE,9B92155E2D4BF37D3535B5E0033ACBE018ECA9323B70898E0BE2F83ACACB46EC,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0153.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0153.json,PASS
154,155,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,CC8BB5F291A26E98868B7CD629FDBDBE805ADF40B314B0E4E6F4B028C9623B1E,73CBD9A54D0BB1DA067B2B741A345DEB1DC4D51DCF57EF84D3C88E70F738EDE0,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0154.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0154.json,PASS
155,156,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,93755EDAE1776A2F1651378BBF6174BFE1AC3E2D963FC63E364E85B139C4EB38,A106ACEA5C72E9533CFC959467CE660D7AFB75BFEB9D6360FDE5E41B713500FC,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0155.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0155.json,PASS
156,157,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,D5B4291A1BD0B8462A19BE3641BC9B3988DF1C7F268AAD07F51C1420131A0331,7E8BF0AA46AC897A46AF5300C0A5505513D37D0976640F5E25C2B9B36D84E39A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0156.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0156.json,PASS
157,158,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,84C0F3D35E71BA7D3B12DD94149C89CE831EC320D84F62E567C887D4155DFBC2,D823EF14A2856F44569AB02063DA700F5DEFAC70CD41404515F992033B107806,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0157.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0157.json,PASS
158,159,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,95A01A643619D9E3736C33D7388A4538FF903160B7BFD85EC7E3F09E4C61A7B1,DEBCF878B9B936E72B3B6085CADCCB4BCD6A862A00673C1199BB5890034B77E0,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0158.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0158.json,PASS
159,160,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,D95FA1F95D92B1686D7A2CCC47708379048F1D3B3E1CFEFF739093E9A852545D,40CCCA7008B2EE6E1E11BED74CEB7EBE1A3AD257432EF13719A494FFABF8A3E4,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0159.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0159.json,PASS
160,161,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,85A3AFD81A8FA06608E8811ED4C6979E2C714DFCA698AEEC9D84C99D9407B093,4B4111106501EE08521F3CE4596998DB4E2BAD6A75F6C9A94394A6C95BABD087,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0160.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0160.json,PASS
161,162,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,462C90EEB00046E05B1FF4B8321F74A256A7AB4C5C005C94192365D1411EFDEE,4B46B6F03791D2155A25EE4B49B5B930FDB50E69D0085B0ECD61D085F3A24D5E,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0161.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0161.json,PASS
162,163,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,C9B123F12C3B5F279A7E359869AB60C30D40B1CC6B3FAE506085AE0DDBA1379C,D3F6AE2B8658910C543A6F36E50462752AA1187FDEEED9F0642A14DBDBC5CAC6,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0162.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0162.json,PASS
163,164,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,B75547431F4801C9588079ED05BB7CBBF50F0DA54E79BA1ECDBDAEF9CCF98FCC,A8CAA9299FFF30BBD077B78FD05A3C0123E90F62FB385912ADC986093CF565EE,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0163.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0163.json,PASS
164,165,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,16664CB99340F9DE5CDE5DF2DAA7AA38D0099B735076A389F3CDA4C643A1E737,156E6C2F34CB0082712613C2CBCBEAF178FAC1E8EF0EB9A33310BCC4C80B3149,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0164.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0164.json,PASS
165,166,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,F870C50E7190458D236BC8F63D6871B9D9591D317D14AA48BCB1A72FAA8F3E20,A7A6AC48654AFFC2C9C40E3775EA011542E32091F00EE0E471A2809D48B04847,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0165.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0165.json,PASS
166,167,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,049CEE91CB6B89F8E080D7E1085F90D520506D12D25011019D14C2518CDF7203,550E70B8DB4C8402C693AE4B8386D2FC86F1E56C62F3F5F148043CACF187E2BD,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0166.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0166.json,PASS
167,168,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,BC4A7432D48472CC26CA64AEAF96A3A7E7FFAD982763FBE99389F17CFD83B627,A79F294299DB23DA53E643240C4626410ADD98302E854CF04A0544C9ABAFA6DD,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0167.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0167.json,PASS
168,169,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,53B79B22CE48684DE786E7CECDC812F626165BD3DC3AE141EC60FE6B245DEAF0,3A52DC440718C3D4CBC0473D4C3ED7AE6BB8204A839F60D7B340F8DE2E848CE8,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0168.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0168.json,PASS
169,170,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,AEF49413D7BACCF7E8C5041AFD5E6E8356320FC8FA90C626893368E57B83283F,7BEF22AC59559EBD9310A27D7D4BD92198F0C993D519C3D78B89FE3D84E5F77F,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0169.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0169.json,PASS
170,171,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,40DA680A418359A7A82AD856BD670870F47C832ED9221DF65FC7E34833E9CE31,86EF0955E5FA73D82A52C0BF29A64CDB4B140AF1D299CE5E6BD992F191A18B29,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0170.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0170.json,PASS
171,172,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,619CFD606CA83E8576E77AD93DA3544F2D7B1CD413BB90A83433A54E7390EDDC,24B803BCDCA75DA4CEF22E3A7E5E8BED3FBE20491C8A4907E188A57FFB7415D5,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0171.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0171.json,PASS
172,173,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,5C7883637520CBEC7EA21BD4BE6EE1726D16A556C79AA7209F6ECAD94D2A3AD0,4D301A7A32651EFD30A5445487C27A5F2445687E63B090F79398765ECEDCDCD8,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0172.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0172.json,PASS
173,174,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,00A10A74625B8B8CC9D6E442DFAB25AF9C71A226C7E0C76DD1E74E3000E15739,6BAC3545B252ACA8D6FB5DA1432CDEF94FE31206AFE456D2DE1327F0415BDE14,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0173.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0173.json,PASS
174,175,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,09745AC6BDA4ADF5F752E9ECDEAE78CEA8B2D62B11B7E240D6D552A8703FF120,5A5BE653911111AC95E9F5F0710ADC46E838AEEB17910023CB0278F9D64A224B,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0174.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0174.json,PASS
175,176,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,7BB6D5D12CED60793F3475358F1A0DFCB65E84E2D509F59FD688CDDA6DB7FEBE,84D9E24FD188EC7FBB4F3924C29EA5D96666B944D06B031DD6FE8255BE2E48FE,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0175.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0175.json,PASS
176,177,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,B6DE50E8DAC757AFF80618C3A5CCDAF04C824075D3677BA08D02219DD0471A46,7EF223D444B5F8B81F58591107E5941B3E38E7028FBF7C3E865683682E112251,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0176.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0176.json,PASS
177,178,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,25FBB5B0F45451BFA053C21BA44F30C8391C173A5A3E290324DA359356D26798,6B3BEC181E0D31CA3BF1AF3D06F599D66059484F6E1FF6CC4DB424E483DC88BA,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0177.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0177.json,PASS
