"GlobalRow","SectionRow","ViolationName","Rule","Severity","SourceClock","DestinationClock","CDCType","Depth","Exception","PhysicalSource","DestinationEndpoint","Description"
"642","274","CDC-15#546","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[304]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[304]/D","Clock enable controlled CDC structure detected"
"643","275","CDC-15#547","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[305]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[305]/D","Clock enable controlled CDC structure detected"
"644","276","CDC-15#548","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[306]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[306]/D","Clock enable controlled CDC structure detected"
"645","277","CDC-15#549","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[307]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[307]/D","Clock enable controlled CDC structure detected"
"646","278","CDC-15#550","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[308]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[308]/D","Clock enable controlled CDC structure detected"
"647","279","CDC-15#551","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[309]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[309]/D","Clock enable controlled CDC structure detected"
"648","280","CDC-15#552","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[310]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[310]/D","Clock enable controlled CDC structure detected"
"649","281","CDC-15#553","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[311]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[311]/D","Clock enable controlled CDC structure detected"
"650","282","CDC-15#554","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[312]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[312]/D","Clock enable controlled CDC structure detected"
"651","283","CDC-15#555","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[313]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[313]/D","Clock enable controlled CDC structure detected"
"652","284","CDC-15#556","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[314]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[314]/D","Clock enable controlled CDC structure detected"
"653","285","CDC-15#557","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[315]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[315]/D","Clock enable controlled CDC structure detected"
"654","286","CDC-15#558","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[316]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[316]/D","Clock enable controlled CDC structure detected"
"655","287","CDC-15#559","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[317]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[317]/D","Clock enable controlled CDC structure detected"
"656","288","CDC-15#560","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[318]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[318]/D","Clock enable controlled CDC structure detected"
"657","289","CDC-15#561","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[319]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[319]/D","Clock enable controlled CDC structure detected"
"658","290","CDC-15#562","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[320]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[320]/D","Clock enable controlled CDC structure detected"
"659","291","CDC-15#563","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[321]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[321]/D","Clock enable controlled CDC structure detected"
"660","292","CDC-15#564","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[322]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[322]/D","Clock enable controlled CDC structure detected"
"661","293","CDC-15#565","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[323]/C","CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[323]/D","Clock enable controlled CDC structure detected"
"662","294","CDC-3#17","CDC-3","Info","nvp_vclk1","userclk1","No Common Primary Clock","2","False Path","CAPTURE_SUBSYSTEM/MAILBOX/status_request_toggle_nvp_reg/C","CAPTURE_SUBSYSTEM/MAILBOX/status_req_sync1_pcie_reg/D","1-bit synchronized with ASYNC_REG property"
"663","295","CDC-6#4","CDC-6","Warning","nvp_vclk1","userclk1","No Common Primary Clock","2","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/active_sav_gray_nvp_reg[31:0]/C","CAPTURE_SUBSYSTEM/active_sav_gray_sync1_pcie_reg[31:0]/D","Multi-bit synchronized with ASYNC_REG property"
"664","296","CDC-6#5","CDC-6","Warning","nvp_vclk1","userclk1","No Common Primary Clock","2","Max Delay Datapath Only","CAPTURE_SUBSYSTEM/slot_commit_gray_nvp_reg[31:0]/C","CAPTURE_SUBSYSTEM/slot_commit_gray_sync1_pcie_reg[31:0]/D","Multi-bit synchronized with ASYNC_REG property"
"665","297","CDC-1#69","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/axi_hard_episode_reg/D","1-bit unknown CDC circuitry"
"666","298","CDC-15#566","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_0_5/RAMA/CLK","G2B_ONECH_C2H/axis_attempt_reg[0]/D","Clock enable controlled CDC structure detected"
"667","299","CDC-15#567","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_0_5/RAMA_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[1]/D","Clock enable controlled CDC structure detected"
"668","300","CDC-15#568","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_0_5/RAMB/CLK","G2B_ONECH_C2H/axis_attempt_reg[2]/D","Clock enable controlled CDC structure detected"
"669","301","CDC-15#569","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_0_5/RAMB_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[3]/D","Clock enable controlled CDC structure detected"
"670","302","CDC-15#570","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_0_5/RAMC/CLK","G2B_ONECH_C2H/axis_attempt_reg[4]/D","Clock enable controlled CDC structure detected"
"671","303","CDC-15#571","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_0_5/RAMC_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[5]/D","Clock enable controlled CDC structure detected"
"672","304","CDC-15#572","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_6_11/RAMA/CLK","G2B_ONECH_C2H/axis_attempt_reg[6]/D","Clock enable controlled CDC structure detected"
"673","305","CDC-15#573","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_6_11/RAMA_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[7]/D","Clock enable controlled CDC structure detected"
"674","306","CDC-15#574","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_6_11/RAMB/CLK","G2B_ONECH_C2H/axis_attempt_reg[8]/D","Clock enable controlled CDC structure detected"
"675","307","CDC-15#575","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_6_11/RAMB_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[9]/D","Clock enable controlled CDC structure detected"
"676","308","CDC-15#576","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_6_11/RAMC/CLK","G2B_ONECH_C2H/axis_attempt_reg[10]/D","Clock enable controlled CDC structure detected"
"677","309","CDC-15#577","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_6_11/RAMC_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[11]/D","Clock enable controlled CDC structure detected"
"678","310","CDC-15#578","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_12_17/RAMA/CLK","G2B_ONECH_C2H/axis_attempt_reg[12]/D","Clock enable controlled CDC structure detected"
"679","311","CDC-15#579","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_12_17/RAMA_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[13]/D","Clock enable controlled CDC structure detected"
"680","312","CDC-15#580","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_12_17/RAMB/CLK","G2B_ONECH_C2H/axis_attempt_reg[14]/D","Clock enable controlled CDC structure detected"
"681","313","CDC-15#581","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_12_17/RAMB_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[15]/D","Clock enable controlled CDC structure detected"
"682","314","CDC-15#582","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_12_17/RAMC/CLK","G2B_ONECH_C2H/axis_attempt_reg[16]/D","Clock enable controlled CDC structure detected"
"683","315","CDC-15#583","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_12_17/RAMC_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[17]/D","Clock enable controlled CDC structure detected"
"684","316","CDC-15#584","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_18_23/RAMA/CLK","G2B_ONECH_C2H/axis_attempt_reg[18]/D","Clock enable controlled CDC structure detected"
"685","317","CDC-15#585","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_18_23/RAMA_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[19]/D","Clock enable controlled CDC structure detected"
"686","318","CDC-15#586","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_18_23/RAMB/CLK","G2B_ONECH_C2H/axis_attempt_reg[20]/D","Clock enable controlled CDC structure detected"
"687","319","CDC-15#587","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_18_23/RAMB_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[21]/D","Clock enable controlled CDC structure detected"
"688","320","CDC-15#588","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_18_23/RAMC/CLK","G2B_ONECH_C2H/axis_attempt_reg[22]/D","Clock enable controlled CDC structure detected"
"689","321","CDC-15#589","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_18_23/RAMC_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[23]/D","Clock enable controlled CDC structure detected"
"690","322","CDC-15#590","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_24_29/RAMA/CLK","G2B_ONECH_C2H/axis_attempt_reg[24]/D","Clock enable controlled CDC structure detected"
"691","323","CDC-15#591","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_24_29/RAMA_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[25]/D","Clock enable controlled CDC structure detected"
"692","324","CDC-15#592","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_24_29/RAMB/CLK","G2B_ONECH_C2H/axis_attempt_reg[26]/D","Clock enable controlled CDC structure detected"
"693","325","CDC-15#593","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_24_29/RAMB_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[27]/D","Clock enable controlled CDC structure detected"
"694","326","CDC-15#594","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_24_29/RAMC/CLK","G2B_ONECH_C2H/axis_attempt_reg[28]/D","Clock enable controlled CDC structure detected"
"695","327","CDC-15#595","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_24_29/RAMC_D1/CLK","G2B_ONECH_C2H/axis_attempt_reg[29]/D","Clock enable controlled CDC structure detected"
"696","328","CDC-15#596","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_30_31/DP/CLK","G2B_ONECH_C2H/axis_attempt_reg[30]/D","Clock enable controlled CDC structure detected"
"697","329","CDC-15#597","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_attempt_source_reg_0_3_30_31__0/DP/CLK","G2B_ONECH_C2H/axis_attempt_reg[31]/D","Clock enable controlled CDC structure detected"
"698","330","CDC-15#598","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[0]/R","Clock enable controlled CDC structure detected"
"699","331","CDC-15#599","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[1]/R","Clock enable controlled CDC structure detected"
"700","332","CDC-15#600","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[2]/R","Clock enable controlled CDC structure detected"
"701","333","CDC-15#601","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[3]/R","Clock enable controlled CDC structure detected"
"702","334","CDC-15#602","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[4]/R","Clock enable controlled CDC structure detected"
"703","335","CDC-15#603","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[5]/R","Clock enable controlled CDC structure detected"
"704","336","CDC-15#604","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[6]/R","Clock enable controlled CDC structure detected"
"705","337","CDC-15#605","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[7]/R","Clock enable controlled CDC structure detected"
"706","338","CDC-15#606","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/axis_beat_index_reg[8]/R","Clock enable controlled CDC structure detected"
"707","339","CDC-15#607","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[3][0]/C","G2B_ONECH_C2H/axis_epoch_reg[0]/D","Clock enable controlled CDC structure detected"
"708","340","CDC-15#608","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[0][1]/C","G2B_ONECH_C2H/axis_epoch_reg[1]/D","Clock enable controlled CDC structure detected"
"709","341","CDC-15#609","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[1][2]/C","G2B_ONECH_C2H/axis_epoch_reg[2]/D","Clock enable controlled CDC structure detected"
"710","342","CDC-15#610","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[1][3]/C","G2B_ONECH_C2H/axis_epoch_reg[3]/D","Clock enable controlled CDC structure detected"
"711","343","CDC-15#611","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[1][4]/C","G2B_ONECH_C2H/axis_epoch_reg[4]/D","Clock enable controlled CDC structure detected"
"712","344","CDC-15#612","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[1][5]/C","G2B_ONECH_C2H/axis_epoch_reg[5]/D","Clock enable controlled CDC structure detected"
"713","345","CDC-15#613","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[3][6]/C","G2B_ONECH_C2H/axis_epoch_reg[6]/D","Clock enable controlled CDC structure detected"
"714","346","CDC-15#614","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[0][7]/C","G2B_ONECH_C2H/axis_epoch_reg[7]/D","Clock enable controlled CDC structure detected"
"715","347","CDC-15#615","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[3][8]/C","G2B_ONECH_C2H/axis_epoch_reg[8]/D","Clock enable controlled CDC structure detected"
"716","348","CDC-15#616","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[0][9]/C","G2B_ONECH_C2H/axis_epoch_reg[9]/D","Clock enable controlled CDC structure detected"
"717","349","CDC-15#617","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[0][10]/C","G2B_ONECH_C2H/axis_epoch_reg[10]/D","Clock enable controlled CDC structure detected"
"718","350","CDC-15#618","CDC-15","Warning","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/desc_epoch_source_reg[1][11]/C","G2B_ONECH_C2H/axis_epoch_reg[11]/D","Clock enable controlled CDC structure detected"
