"GlobalRow","SectionRow","ViolationName","Rule","Severity","SourceClock","DestinationClock","CDCType","Depth","Exception","PhysicalSource","DestinationEndpoint","Description"
"1267","899","CDC-1#389","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[11]/CE","1-bit unknown CDC circuitry"
"1269","901","CDC-1#390","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[12]/CE","1-bit unknown CDC circuitry"
"1271","903","CDC-1#391","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[13]/CE","1-bit unknown CDC circuitry"
"1273","905","CDC-1#392","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[14]/CE","1-bit unknown CDC circuitry"
"1275","907","CDC-1#393","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[15]/CE","1-bit unknown CDC circuitry"
"1277","909","CDC-1#394","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[16]/CE","1-bit unknown CDC circuitry"
"1279","911","CDC-1#395","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[17]/CE","1-bit unknown CDC circuitry"
"1281","913","CDC-1#396","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[18]/CE","1-bit unknown CDC circuitry"
"1283","915","CDC-1#397","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[19]/CE","1-bit unknown CDC circuitry"
"1285","917","CDC-1#398","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[20]/CE","1-bit unknown CDC circuitry"
"1287","919","CDC-1#399","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[21]/CE","1-bit unknown CDC circuitry"
"1289","921","CDC-1#400","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[22]/CE","1-bit unknown CDC circuitry"
"1291","923","CDC-1#401","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[23]/CE","1-bit unknown CDC circuitry"
"1293","925","CDC-1#402","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[24]/CE","1-bit unknown CDC circuitry"
"1295","927","CDC-1#403","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[25]/CE","1-bit unknown CDC circuitry"
"1297","929","CDC-1#404","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[26]/CE","1-bit unknown CDC circuitry"
"1299","931","CDC-1#405","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[27]/CE","1-bit unknown CDC circuitry"
"1301","933","CDC-1#406","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[28]/CE","1-bit unknown CDC circuitry"
"1303","935","CDC-1#407","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[29]/CE","1-bit unknown CDC circuitry"
"1305","937","CDC-1#408","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[30]/CE","1-bit unknown CDC circuitry"
"1307","939","CDC-1#409","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_reg[31]/CE","1-bit unknown CDC circuitry"
"1309","941","CDC-1#410","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/shadow_last_global_valid_reg/D","1-bit unknown CDC circuitry"
"1312","944","CDC-1#411","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/snapshot_busy_axi_reg/D","1-bit unknown CDC circuitry"
"1317","949","CDC-1#412","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/snapshot_valid_axi_reg/D","1-bit unknown CDC circuitry"
"1319","951","CDC-10#2","CDC-10","Critical","nvp_vclk1","userclk1","No Common Primary Clock","2","False Path","nvp_ready_sync_reg[1]/C","G2B_ONECH_C2H/source_ready_sync1_axi_reg/D","Combinational logic detected before a synchronizer"
"1321","953","CDC-1#413","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/own_ok_hold_source_reg/C","G2B_ONECH_C2H/stored_enable_axi_reg/D","1-bit unknown CDC circuitry"
"1322","954","CDC-1#414","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/stream_reset_busy_axi_reg/D","1-bit unknown CDC circuitry"
"1323","955","CDC-1#415","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/stream_reset_is_hard_axi_reg/D","1-bit unknown CDC circuitry"
"1325","957","CDC-1#416","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_followup_hard_axi_reg/D","1-bit unknown CDC circuitry"
"1326","958","CDC-1#417","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_hard_hold_axi_reg/CE","1-bit unknown CDC circuitry"
"1327","959","CDC-1#418","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_own_phase_hold_axi_reg/CE","1-bit unknown CDC circuitry"
"1328","960","CDC-1#419","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_release_phase_hold_axi_reg[0]/CE","1-bit unknown CDC circuitry"
"1330","962","CDC-1#420","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_release_phase_hold_axi_reg[1]/CE","1-bit unknown CDC circuitry"
"1332","964","CDC-1#421","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_release_phase_hold_axi_reg[2]/CE","1-bit unknown CDC circuitry"
"1334","966","CDC-1#422","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_release_phase_hold_axi_reg[3]/CE","1-bit unknown CDC circuitry"
"1336","968","CDC-1#423","CDC-1","Critical","nvp_vclk1","userclk1","No Common Primary Clock","0","Max Delay Datapath Only","G2B_ONECH_C2H/reset_commit_phase_hold_source_reg[0]/C","G2B_ONECH_C2H/transport_req_toggle_axi_reg/D","1-bit unknown CDC circuitry"
