"ObjectIndex","ObjectName","Rule","Ordinal","Severity","Property","Value"
"18","CDC-1#18","CDC-1","18","Critical","EXCEPTION","Max Delay Datapath Only"
"18","CDC-1#18","CDC-1","18","Critical","EXCEPTION_ID","EMPTY"
"18","CDC-1#18","CDC-1","18","Critical","FULLNAME","1-bit unknown CDC circuitry"
"18","CDC-1#18","CDC-1","18","Critical","ID","18"
"18","CDC-1#18","CDC-1","18","Critical","IS_WAIVED","0"
"18","CDC-1#18","CDC-1","18","Critical","IS_WAIVED_INTERNAL","0"
"18","CDC-1#18","CDC-1","18","Critical","NAME","CDC-1#18"
"18","CDC-1#18","CDC-1","18","Critical","SEVERITY","Critical"
"18","CDC-1#18","CDC-1","18","Critical","STARTPOINT_CLOCK","userclk1"
"18","CDC-1#18","CDC-1","18","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/axis_slot_reg[1]/C"
"18","CDC-1#18","CDC-1","18","Critical","SYNCHRONIZER","EMPTY"
"18","CDC-1#18","CDC-1","18","Critical","WAIVER","EMPTY"
"19","CDC-1#19","CDC-1","19","Critical","CDC_TYPE","No Common Primary Clock"
"19","CDC-1#19","CDC-1","19","Critical","CHECK","CDC-1"
"19","CDC-1#19","CDC-1","19","Critical","CLASS","cdc_violation"
"19","CDC-1#19","CDC-1","19","Critical","DEPTH","0"
"19","CDC-1#19","CDC-1","19","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"19","CDC-1#19","CDC-1","19","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"19","CDC-1#19","CDC-1","19","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/slot_state_source_reg[3][1]/D"
"19","CDC-1#19","CDC-1","19","Critical","EXCEPTION","Max Delay Datapath Only"
"19","CDC-1#19","CDC-1","19","Critical","EXCEPTION_ID","EMPTY"
"19","CDC-1#19","CDC-1","19","Critical","FULLNAME","1-bit unknown CDC circuitry"
"19","CDC-1#19","CDC-1","19","Critical","ID","19"
"19","CDC-1#19","CDC-1","19","Critical","IS_WAIVED","0"
"19","CDC-1#19","CDC-1","19","Critical","IS_WAIVED_INTERNAL","0"
"19","CDC-1#19","CDC-1","19","Critical","NAME","CDC-1#19"
"19","CDC-1#19","CDC-1","19","Critical","SEVERITY","Critical"
"19","CDC-1#19","CDC-1","19","Critical","STARTPOINT_CLOCK","userclk1"
"19","CDC-1#19","CDC-1","19","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/axis_slot_reg[1]/C"
"19","CDC-1#19","CDC-1","19","Critical","SYNCHRONIZER","EMPTY"
"19","CDC-1#19","CDC-1","19","Critical","WAIVER","EMPTY"
"20","CDC-1#20","CDC-1","20","Critical","CDC_TYPE","No Common Primary Clock"
"20","CDC-1#20","CDC-1","20","Critical","CHECK","CDC-1"
"20","CDC-1#20","CDC-1","20","Critical","CLASS","cdc_violation"
"20","CDC-1#20","CDC-1","20","Critical","DEPTH","0"
"20","CDC-1#20","CDC-1","20","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"20","CDC-1#20","CDC-1","20","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"20","CDC-1#20","CDC-1","20","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/slot_state_source_reg[3][2]/D"
"20","CDC-1#20","CDC-1","20","Critical","EXCEPTION","Max Delay Datapath Only"
"20","CDC-1#20","CDC-1","20","Critical","EXCEPTION_ID","EMPTY"
"20","CDC-1#20","CDC-1","20","Critical","FULLNAME","1-bit unknown CDC circuitry"
"20","CDC-1#20","CDC-1","20","Critical","ID","20"
"20","CDC-1#20","CDC-1","20","Critical","IS_WAIVED","0"
"20","CDC-1#20","CDC-1","20","Critical","IS_WAIVED_INTERNAL","0"
"20","CDC-1#20","CDC-1","20","Critical","NAME","CDC-1#20"
"20","CDC-1#20","CDC-1","20","Critical","SEVERITY","Critical"
"20","CDC-1#20","CDC-1","20","Critical","STARTPOINT_CLOCK","userclk1"
"20","CDC-1#20","CDC-1","20","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/axis_slot_reg[1]/C"
"20","CDC-1#20","CDC-1","20","Critical","SYNCHRONIZER","EMPTY"
"20","CDC-1#20","CDC-1","20","Critical","WAIVER","EMPTY"
"21","CDC-1#21","CDC-1","21","Critical","CDC_TYPE","No Common Primary Clock"
"21","CDC-1#21","CDC-1","21","Critical","CHECK","CDC-1"
"21","CDC-1#21","CDC-1","21","Critical","CLASS","cdc_violation"
"21","CDC-1#21","CDC-1","21","Critical","DEPTH","0"
"21","CDC-1#21","CDC-1","21","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"21","CDC-1#21","CDC-1","21","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"21","CDC-1#21","CDC-1","21","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_drop_deferred_reg/D"
"21","CDC-1#21","CDC-1","21","Critical","EXCEPTION","Max Delay Datapath Only"
"21","CDC-1#21","CDC-1","21","Critical","EXCEPTION_ID","EMPTY"
"21","CDC-1#21","CDC-1","21","Critical","FULLNAME","1-bit unknown CDC circuitry"
"21","CDC-1#21","CDC-1","21","Critical","ID","21"
"21","CDC-1#21","CDC-1","21","Critical","IS_WAIVED","0"
"21","CDC-1#21","CDC-1","21","Critical","IS_WAIVED_INTERNAL","0"
"21","CDC-1#21","CDC-1","21","Critical","NAME","CDC-1#21"
"21","CDC-1#21","CDC-1","21","Critical","SEVERITY","Critical"
"21","CDC-1#21","CDC-1","21","Critical","STARTPOINT_CLOCK","userclk1"
"21","CDC-1#21","CDC-1","21","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"21","CDC-1#21","CDC-1","21","Critical","SYNCHRONIZER","EMPTY"
"21","CDC-1#21","CDC-1","21","Critical","WAIVER","EMPTY"
"22","CDC-1#22","CDC-1","22","Critical","CDC_TYPE","No Common Primary Clock"
"22","CDC-1#22","CDC-1","22","Critical","CHECK","CDC-1"
"22","CDC-1#22","CDC-1","22","Critical","CLASS","cdc_violation"
"22","CDC-1#22","CDC-1","22","Critical","DEPTH","0"
"22","CDC-1#22","CDC-1","22","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"22","CDC-1#22","CDC-1","22","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"22","CDC-1#22","CDC-1","22","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_drop_deferred_reg/R"
"22","CDC-1#22","CDC-1","22","Critical","EXCEPTION","Max Delay Datapath Only"
"22","CDC-1#22","CDC-1","22","Critical","EXCEPTION_ID","EMPTY"
"22","CDC-1#22","CDC-1","22","Critical","FULLNAME","1-bit unknown CDC circuitry"
"22","CDC-1#22","CDC-1","22","Critical","ID","22"
"22","CDC-1#22","CDC-1","22","Critical","IS_WAIVED","0"
"22","CDC-1#22","CDC-1","22","Critical","IS_WAIVED_INTERNAL","0"
"22","CDC-1#22","CDC-1","22","Critical","NAME","CDC-1#22"
"22","CDC-1#22","CDC-1","22","Critical","SEVERITY","Critical"
"22","CDC-1#22","CDC-1","22","Critical","STARTPOINT_CLOCK","userclk1"
"22","CDC-1#22","CDC-1","22","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"22","CDC-1#22","CDC-1","22","Critical","SYNCHRONIZER","EMPTY"
"22","CDC-1#22","CDC-1","22","Critical","WAIVER","EMPTY"
"23","CDC-1#23","CDC-1","23","Critical","CDC_TYPE","No Common Primary Clock"
"23","CDC-1#23","CDC-1","23","Critical","CHECK","CDC-1"
"23","CDC-1#23","CDC-1","23","Critical","CLASS","cdc_violation"
"23","CDC-1#23","CDC-1","23","Critical","DEPTH","0"
"23","CDC-1#23","CDC-1","23","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"23","CDC-1#23","CDC-1","23","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"23","CDC-1#23","CDC-1","23","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_drop_event_reg/D"
"23","CDC-1#23","CDC-1","23","Critical","EXCEPTION","Max Delay Datapath Only"
"23","CDC-1#23","CDC-1","23","Critical","EXCEPTION_ID","EMPTY"
"23","CDC-1#23","CDC-1","23","Critical","FULLNAME","1-bit unknown CDC circuitry"
"23","CDC-1#23","CDC-1","23","Critical","ID","23"
"23","CDC-1#23","CDC-1","23","Critical","IS_WAIVED","0"
"23","CDC-1#23","CDC-1","23","Critical","IS_WAIVED_INTERNAL","0"
"23","CDC-1#23","CDC-1","23","Critical","NAME","CDC-1#23"
"23","CDC-1#23","CDC-1","23","Critical","SEVERITY","Critical"
"23","CDC-1#23","CDC-1","23","Critical","STARTPOINT_CLOCK","userclk1"
"23","CDC-1#23","CDC-1","23","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"23","CDC-1#23","CDC-1","23","Critical","SYNCHRONIZER","EMPTY"
"23","CDC-1#23","CDC-1","23","Critical","WAIVER","EMPTY"
"24","CDC-1#24","CDC-1","24","Critical","CDC_TYPE","No Common Primary Clock"
"24","CDC-1#24","CDC-1","24","Critical","CHECK","CDC-1"
"24","CDC-1#24","CDC-1","24","Critical","CLASS","cdc_violation"
"24","CDC-1#24","CDC-1","24","Critical","DEPTH","0"
"24","CDC-1#24","CDC-1","24","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"24","CDC-1#24","CDC-1","24","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"24","CDC-1#24","CDC-1","24","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_formatter_clear_pending_reg/D"
"24","CDC-1#24","CDC-1","24","Critical","EXCEPTION","Max Delay Datapath Only"
"24","CDC-1#24","CDC-1","24","Critical","EXCEPTION_ID","EMPTY"
"24","CDC-1#24","CDC-1","24","Critical","FULLNAME","1-bit unknown CDC circuitry"
"24","CDC-1#24","CDC-1","24","Critical","ID","24"
"24","CDC-1#24","CDC-1","24","Critical","IS_WAIVED","0"
"24","CDC-1#24","CDC-1","24","Critical","IS_WAIVED_INTERNAL","0"
"24","CDC-1#24","CDC-1","24","Critical","NAME","CDC-1#24"
"24","CDC-1#24","CDC-1","24","Critical","SEVERITY","Critical"
"24","CDC-1#24","CDC-1","24","Critical","STARTPOINT_CLOCK","userclk1"
"24","CDC-1#24","CDC-1","24","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"24","CDC-1#24","CDC-1","24","Critical","SYNCHRONIZER","EMPTY"
"24","CDC-1#24","CDC-1","24","Critical","WAIVER","EMPTY"
"25","CDC-1#25","CDC-1","25","Critical","CDC_TYPE","No Common Primary Clock"
"25","CDC-1#25","CDC-1","25","Critical","CHECK","CDC-1"
"25","CDC-1#25","CDC-1","25","Critical","CLASS","cdc_violation"
"25","CDC-1#25","CDC-1","25","Critical","DEPTH","0"
"25","CDC-1#25","CDC-1","25","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"25","CDC-1#25","CDC-1","25","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"25","CDC-1#25","CDC-1","25","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_formatter_fatal_deferred_reg/R"
"25","CDC-1#25","CDC-1","25","Critical","EXCEPTION","Max Delay Datapath Only"
"25","CDC-1#25","CDC-1","25","Critical","EXCEPTION_ID","EMPTY"
"25","CDC-1#25","CDC-1","25","Critical","FULLNAME","1-bit unknown CDC circuitry"
"25","CDC-1#25","CDC-1","25","Critical","ID","25"
"25","CDC-1#25","CDC-1","25","Critical","IS_WAIVED","0"
"25","CDC-1#25","CDC-1","25","Critical","IS_WAIVED_INTERNAL","0"
"25","CDC-1#25","CDC-1","25","Critical","NAME","CDC-1#25"
"25","CDC-1#25","CDC-1","25","Critical","SEVERITY","Critical"
"25","CDC-1#25","CDC-1","25","Critical","STARTPOINT_CLOCK","userclk1"
"25","CDC-1#25","CDC-1","25","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"25","CDC-1#25","CDC-1","25","Critical","SYNCHRONIZER","EMPTY"
"25","CDC-1#25","CDC-1","25","Critical","WAIVER","EMPTY"
"26","CDC-1#26","CDC-1","26","Critical","CDC_TYPE","No Common Primary Clock"
"26","CDC-1#26","CDC-1","26","Critical","CHECK","CDC-1"
"26","CDC-1#26","CDC-1","26","Critical","CLASS","cdc_violation"
"26","CDC-1#26","CDC-1","26","Critical","DEPTH","0"
"26","CDC-1#26","CDC-1","26","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"26","CDC-1#26","CDC-1","26","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"26","CDC-1#26","CDC-1","26","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_formatter_fatal_event_reg/D"
"26","CDC-1#26","CDC-1","26","Critical","EXCEPTION","Max Delay Datapath Only"
"26","CDC-1#26","CDC-1","26","Critical","EXCEPTION_ID","EMPTY"
"26","CDC-1#26","CDC-1","26","Critical","FULLNAME","1-bit unknown CDC circuitry"
"26","CDC-1#26","CDC-1","26","Critical","ID","26"
"26","CDC-1#26","CDC-1","26","Critical","IS_WAIVED","0"
"26","CDC-1#26","CDC-1","26","Critical","IS_WAIVED_INTERNAL","0"
"26","CDC-1#26","CDC-1","26","Critical","NAME","CDC-1#26"
"26","CDC-1#26","CDC-1","26","Critical","SEVERITY","Critical"
"26","CDC-1#26","CDC-1","26","Critical","STARTPOINT_CLOCK","userclk1"
"26","CDC-1#26","CDC-1","26","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"26","CDC-1#26","CDC-1","26","Critical","SYNCHRONIZER","EMPTY"
"26","CDC-1#26","CDC-1","26","Critical","WAIVER","EMPTY"
"27","CDC-1#27","CDC-1","27","Critical","CDC_TYPE","No Common Primary Clock"
"27","CDC-1#27","CDC-1","27","Critical","CHECK","CDC-1"
"27","CDC-1#27","CDC-1","27","Critical","CLASS","cdc_violation"
"27","CDC-1#27","CDC-1","27","Critical","DEPTH","0"
"27","CDC-1#27","CDC-1","27","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"27","CDC-1#27","CDC-1","27","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"27","CDC-1#27","CDC-1","27","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_formatter_fatal_reg/D"
"27","CDC-1#27","CDC-1","27","Critical","EXCEPTION","Max Delay Datapath Only"
"27","CDC-1#27","CDC-1","27","Critical","EXCEPTION_ID","EMPTY"
"27","CDC-1#27","CDC-1","27","Critical","FULLNAME","1-bit unknown CDC circuitry"
"27","CDC-1#27","CDC-1","27","Critical","ID","27"
"27","CDC-1#27","CDC-1","27","Critical","IS_WAIVED","0"
"27","CDC-1#27","CDC-1","27","Critical","IS_WAIVED_INTERNAL","0"
"27","CDC-1#27","CDC-1","27","Critical","NAME","CDC-1#27"
"27","CDC-1#27","CDC-1","27","Critical","SEVERITY","Critical"
"27","CDC-1#27","CDC-1","27","Critical","STARTPOINT_CLOCK","userclk1"
"27","CDC-1#27","CDC-1","27","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"27","CDC-1#27","CDC-1","27","Critical","SYNCHRONIZER","EMPTY"
"27","CDC-1#27","CDC-1","27","Critical","WAIVER","EMPTY"
"28","CDC-1#28","CDC-1","28","Critical","CDC_TYPE","No Common Primary Clock"
"28","CDC-1#28","CDC-1","28","Critical","CHECK","CDC-1"
"28","CDC-1#28","CDC-1","28","Critical","CLASS","cdc_violation"
"28","CDC-1#28","CDC-1","28","Critical","DEPTH","0"
"28","CDC-1#28","CDC-1","28","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"28","CDC-1#28","CDC-1","28","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"28","CDC-1#28","CDC-1","28","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[0]/CE"
"28","CDC-1#28","CDC-1","28","Critical","EXCEPTION","Max Delay Datapath Only"
"28","CDC-1#28","CDC-1","28","Critical","EXCEPTION_ID","EMPTY"
"28","CDC-1#28","CDC-1","28","Critical","FULLNAME","1-bit unknown CDC circuitry"
"28","CDC-1#28","CDC-1","28","Critical","ID","28"
"28","CDC-1#28","CDC-1","28","Critical","IS_WAIVED","0"
"28","CDC-1#28","CDC-1","28","Critical","IS_WAIVED_INTERNAL","0"
"28","CDC-1#28","CDC-1","28","Critical","NAME","CDC-1#28"
"28","CDC-1#28","CDC-1","28","Critical","SEVERITY","Critical"
"28","CDC-1#28","CDC-1","28","Critical","STARTPOINT_CLOCK","userclk1"
"28","CDC-1#28","CDC-1","28","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"28","CDC-1#28","CDC-1","28","Critical","SYNCHRONIZER","EMPTY"
"28","CDC-1#28","CDC-1","28","Critical","WAIVER","EMPTY"
"29","CDC-1#29","CDC-1","29","Critical","CDC_TYPE","No Common Primary Clock"
"29","CDC-1#29","CDC-1","29","Critical","CHECK","CDC-1"
"29","CDC-1#29","CDC-1","29","Critical","CLASS","cdc_violation"
"29","CDC-1#29","CDC-1","29","Critical","DEPTH","0"
"29","CDC-1#29","CDC-1","29","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"29","CDC-1#29","CDC-1","29","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"29","CDC-1#29","CDC-1","29","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[1]/CE"
"29","CDC-1#29","CDC-1","29","Critical","EXCEPTION","Max Delay Datapath Only"
"29","CDC-1#29","CDC-1","29","Critical","EXCEPTION_ID","EMPTY"
"29","CDC-1#29","CDC-1","29","Critical","FULLNAME","1-bit unknown CDC circuitry"
"29","CDC-1#29","CDC-1","29","Critical","ID","29"
"29","CDC-1#29","CDC-1","29","Critical","IS_WAIVED","0"
"29","CDC-1#29","CDC-1","29","Critical","IS_WAIVED_INTERNAL","0"
"29","CDC-1#29","CDC-1","29","Critical","NAME","CDC-1#29"
"29","CDC-1#29","CDC-1","29","Critical","SEVERITY","Critical"
"29","CDC-1#29","CDC-1","29","Critical","STARTPOINT_CLOCK","userclk1"
"29","CDC-1#29","CDC-1","29","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"29","CDC-1#29","CDC-1","29","Critical","SYNCHRONIZER","EMPTY"
"29","CDC-1#29","CDC-1","29","Critical","WAIVER","EMPTY"
"30","CDC-1#30","CDC-1","30","Critical","CDC_TYPE","No Common Primary Clock"
"30","CDC-1#30","CDC-1","30","Critical","CHECK","CDC-1"
"30","CDC-1#30","CDC-1","30","Critical","CLASS","cdc_violation"
"30","CDC-1#30","CDC-1","30","Critical","DEPTH","0"
"30","CDC-1#30","CDC-1","30","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"30","CDC-1#30","CDC-1","30","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"30","CDC-1#30","CDC-1","30","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[2]/CE"
"30","CDC-1#30","CDC-1","30","Critical","EXCEPTION","Max Delay Datapath Only"
"30","CDC-1#30","CDC-1","30","Critical","EXCEPTION_ID","EMPTY"
"30","CDC-1#30","CDC-1","30","Critical","FULLNAME","1-bit unknown CDC circuitry"
"30","CDC-1#30","CDC-1","30","Critical","ID","30"
"30","CDC-1#30","CDC-1","30","Critical","IS_WAIVED","0"
"30","CDC-1#30","CDC-1","30","Critical","IS_WAIVED_INTERNAL","0"
"30","CDC-1#30","CDC-1","30","Critical","NAME","CDC-1#30"
"30","CDC-1#30","CDC-1","30","Critical","SEVERITY","Critical"
"30","CDC-1#30","CDC-1","30","Critical","STARTPOINT_CLOCK","userclk1"
"30","CDC-1#30","CDC-1","30","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"30","CDC-1#30","CDC-1","30","Critical","SYNCHRONIZER","EMPTY"
"30","CDC-1#30","CDC-1","30","Critical","WAIVER","EMPTY"
"31","CDC-1#31","CDC-1","31","Critical","CDC_TYPE","No Common Primary Clock"
"31","CDC-1#31","CDC-1","31","Critical","CHECK","CDC-1"
"31","CDC-1#31","CDC-1","31","Critical","CLASS","cdc_violation"
"31","CDC-1#31","CDC-1","31","Critical","DEPTH","0"
"31","CDC-1#31","CDC-1","31","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"31","CDC-1#31","CDC-1","31","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"31","CDC-1#31","CDC-1","31","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[3]/CE"
"31","CDC-1#31","CDC-1","31","Critical","EXCEPTION","Max Delay Datapath Only"
"31","CDC-1#31","CDC-1","31","Critical","EXCEPTION_ID","EMPTY"
"31","CDC-1#31","CDC-1","31","Critical","FULLNAME","1-bit unknown CDC circuitry"
"31","CDC-1#31","CDC-1","31","Critical","ID","31"
"31","CDC-1#31","CDC-1","31","Critical","IS_WAIVED","0"
"31","CDC-1#31","CDC-1","31","Critical","IS_WAIVED_INTERNAL","0"
"31","CDC-1#31","CDC-1","31","Critical","NAME","CDC-1#31"
"31","CDC-1#31","CDC-1","31","Critical","SEVERITY","Critical"
"31","CDC-1#31","CDC-1","31","Critical","STARTPOINT_CLOCK","userclk1"
"31","CDC-1#31","CDC-1","31","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"31","CDC-1#31","CDC-1","31","Critical","SYNCHRONIZER","EMPTY"
"31","CDC-1#31","CDC-1","31","Critical","WAIVER","EMPTY"
"32","CDC-1#32","CDC-1","32","Critical","CDC_TYPE","No Common Primary Clock"
"32","CDC-1#32","CDC-1","32","Critical","CHECK","CDC-1"
"32","CDC-1#32","CDC-1","32","Critical","CLASS","cdc_violation"
"32","CDC-1#32","CDC-1","32","Critical","DEPTH","0"
"32","CDC-1#32","CDC-1","32","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"32","CDC-1#32","CDC-1","32","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"32","CDC-1#32","CDC-1","32","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[4]/CE"
"32","CDC-1#32","CDC-1","32","Critical","EXCEPTION","Max Delay Datapath Only"
"32","CDC-1#32","CDC-1","32","Critical","EXCEPTION_ID","EMPTY"
"32","CDC-1#32","CDC-1","32","Critical","FULLNAME","1-bit unknown CDC circuitry"
"32","CDC-1#32","CDC-1","32","Critical","ID","32"
"32","CDC-1#32","CDC-1","32","Critical","IS_WAIVED","0"
"32","CDC-1#32","CDC-1","32","Critical","IS_WAIVED_INTERNAL","0"
"32","CDC-1#32","CDC-1","32","Critical","NAME","CDC-1#32"
"32","CDC-1#32","CDC-1","32","Critical","SEVERITY","Critical"
"32","CDC-1#32","CDC-1","32","Critical","STARTPOINT_CLOCK","userclk1"
"32","CDC-1#32","CDC-1","32","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"32","CDC-1#32","CDC-1","32","Critical","SYNCHRONIZER","EMPTY"
"32","CDC-1#32","CDC-1","32","Critical","WAIVER","EMPTY"
"33","CDC-1#33","CDC-1","33","Critical","CDC_TYPE","No Common Primary Clock"
"33","CDC-1#33","CDC-1","33","Critical","CHECK","CDC-1"
"33","CDC-1#33","CDC-1","33","Critical","CLASS","cdc_violation"
"33","CDC-1#33","CDC-1","33","Critical","DEPTH","0"
"33","CDC-1#33","CDC-1","33","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"33","CDC-1#33","CDC-1","33","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"33","CDC-1#33","CDC-1","33","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[5]/CE"
"33","CDC-1#33","CDC-1","33","Critical","EXCEPTION","Max Delay Datapath Only"
"33","CDC-1#33","CDC-1","33","Critical","EXCEPTION_ID","EMPTY"
"33","CDC-1#33","CDC-1","33","Critical","FULLNAME","1-bit unknown CDC circuitry"
"33","CDC-1#33","CDC-1","33","Critical","ID","33"
"33","CDC-1#33","CDC-1","33","Critical","IS_WAIVED","0"
"33","CDC-1#33","CDC-1","33","Critical","IS_WAIVED_INTERNAL","0"
"33","CDC-1#33","CDC-1","33","Critical","NAME","CDC-1#33"
"33","CDC-1#33","CDC-1","33","Critical","SEVERITY","Critical"
"33","CDC-1#33","CDC-1","33","Critical","STARTPOINT_CLOCK","userclk1"
"33","CDC-1#33","CDC-1","33","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"33","CDC-1#33","CDC-1","33","Critical","SYNCHRONIZER","EMPTY"
"33","CDC-1#33","CDC-1","33","Critical","WAIVER","EMPTY"
"34","CDC-1#34","CDC-1","34","Critical","CDC_TYPE","No Common Primary Clock"
"34","CDC-1#34","CDC-1","34","Critical","CHECK","CDC-1"
"34","CDC-1#34","CDC-1","34","Critical","CLASS","cdc_violation"
"34","CDC-1#34","CDC-1","34","Critical","DEPTH","0"
"34","CDC-1#34","CDC-1","34","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"34","CDC-1#34","CDC-1","34","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"34","CDC-1#34","CDC-1","34","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[6]/CE"
"34","CDC-1#34","CDC-1","34","Critical","EXCEPTION","Max Delay Datapath Only"
"34","CDC-1#34","CDC-1","34","Critical","EXCEPTION_ID","EMPTY"
"34","CDC-1#34","CDC-1","34","Critical","FULLNAME","1-bit unknown CDC circuitry"
"34","CDC-1#34","CDC-1","34","Critical","ID","34"
"34","CDC-1#34","CDC-1","34","Critical","IS_WAIVED","0"
"34","CDC-1#34","CDC-1","34","Critical","IS_WAIVED_INTERNAL","0"
"34","CDC-1#34","CDC-1","34","Critical","NAME","CDC-1#34"
"34","CDC-1#34","CDC-1","34","Critical","SEVERITY","Critical"
"34","CDC-1#34","CDC-1","34","Critical","STARTPOINT_CLOCK","userclk1"
"34","CDC-1#34","CDC-1","34","Critical","STARTPOINT_PIN","G2B_ONECH_C2H/transport_hard_hold_axi_reg/C"
"34","CDC-1#34","CDC-1","34","Critical","SYNCHRONIZER","EMPTY"
"34","CDC-1#34","CDC-1","34","Critical","WAIVER","EMPTY"
"35","CDC-1#35","CDC-1","35","Critical","CDC_TYPE","No Common Primary Clock"
"35","CDC-1#35","CDC-1","35","Critical","CHECK","CDC-1"
"35","CDC-1#35","CDC-1","35","Critical","CLASS","cdc_violation"
"35","CDC-1#35","CDC-1","35","Critical","DEPTH","0"
"35","CDC-1#35","CDC-1","35","Critical","DESCRIPTION","1-bit unknown CDC circuitry"
"35","CDC-1#35","CDC-1","35","Critical","ENDPOINT_CLOCK","nvp_vclk1"
"35","CDC-1#35","CDC-1","35","Critical","ENDPOINT_PIN","G2B_ONECH_C2H/source_lifetime_dropped_reg[7]/CE"
"35","CDC-1#35","CDC-1","35","Critical","EXCEPTION","Max Delay Datapath Only"
"35","CDC-1#35","CDC-1","35","Critical","EXCEPTION_ID","EMPTY"
"35","CDC-1#35","CDC-1","35","Critical","FULLNAME","1-bit unknown CDC circuitry"
"35","CDC-1#35","CDC-1","35","Critical","ID","35"
"35","CDC-1#35","CDC-1","35","Critical","IS_WAIVED","0"
"35","CDC-1#35","CDC-1","35","Critical","IS_WAIVED_INTERNAL","0"
"35","CDC-1#35","CDC-1","35","Critical","NAME","CDC-1#35"
"35","CDC-1#35","CDC-1","35","Critical","SEVERITY","Critical"
